,CustomerID,Number Of Purchases,Days From Last Purchase,Days From First Purchase,Total Revenue,Cluster Category
3122,16705.0,5476,0.0,358.0,14034,2
3123,17640.0,250,86.0,86.0,621,3
3124,17620.0,60,59.0,59.0,81,3
3125,17017.0,6673,2.0,372.0,8694,2
3126,17140.0,302,247.0,247.0,465,0
3127,17187.0,144,226.0,226.0,203,0
3128,14954.0,127,12.0,12.0,336,3
3129,13095.0,144,70.0,70.0,74,3
3130,16527.0,106,81.0,81.0,228,3
3131,13451.0,2149,26.0,334.0,2976,2
3132,16968.0,326,4.0,107.0,439,3
3133,13099.0,288,99.0,99.0,207,3
3134,17947.0,168,37.0,37.0,176,3
3135,14768.0,52,17.0,127.0,192,3
3136,14079.0,301,124.0,124.0,375,1
3137,14048.0,288,305.0,305.0,409,0
3138,13731.0,278,219.0,246.0,610,0
3139,18149.0,310,50.0,273.0,612,2
3140,13097.0,2363,32.0,360.0,6010,2
3141,18236.0,403,29.0,240.0,882,1
3142,16469.0,273,23.0,246.0,650,2
3143,17914.0,473,3.0,3.0,336,3
3144,15322.0,416,85.0,85.0,679,3
3145,15643.0,246,191.0,282.0,664,0
3146,18211.0,359,25.0,278.0,600,2
3147,16222.0,365,318.0,318.0,846,0
3148,17579.0,258,4.0,179.0,448,1
3149,17602.0,4151,2.0,324.0,5102,2
3150,13345.0,141,287.0,287.0,389,0
3151,12590.0,4283,211.0,211.0,9864,0
3152,15483.0,295,161.0,266.0,233,1
3153,15882.0,276,198.0,368.0,516,0
3154,13110.0,388,31.0,311.0,1488,2
3155,15394.0,910,9.0,358.0,2183,2
3156,17259.0,410,148.0,368.0,603,2
3157,13017.0,48,7.0,7.0,204,3
3158,15530.0,950,21.0,246.0,1502,2
3159,13405.0,165,74.0,317.0,572,2
3160,17084.0,1816,35.0,35.0,2949,3
3161,15866.0,126,101.0,101.0,230,3
3162,14155.0,25,266.0,266.0,118,0
3163,16747.0,583,37.0,67.0,836,3
3164,18058.0,88,9.0,9.0,170,3
3165,14040.0,1554,40.0,331.0,3614,2
3166,16215.0,104,80.0,80.0,242,3
3167,17014.0,245,8.0,66.0,586,3
3168,13894.0,354,23.0,310.0,564,2
3169,13236.0,416,24.0,106.0,744,3
3170,13229.0,63,225.0,225.0,160,0
3171,15545.0,163,54.0,371.0,292,2
3172,17550.0,86,197.0,243.0,267,0
3173,12845.0,204,267.0,290.0,354,0
3174,12528.0,756,9.0,312.0,1933,2
3175,17739.0,861,11.0,360.0,2791,2
3176,17680.0,96,23.0,23.0,184,3
3177,15386.0,446,186.0,186.0,394,1
3178,14888.0,184,207.0,207.0,369,0
3179,12694.0,509,70.0,183.0,869,1
3180,17735.0,8439,2.0,367.0,13110,2
3181,13248.0,305,124.0,189.0,465,1
3182,12620.0,1181,14.0,204.0,1339,1
3183,13827.0,141,57.0,143.0,412,1
3184,16739.0,172,176.0,176.0,323,1
3185,16653.0,733,16.0,71.0,1212,3
3186,16003.0,1185,29.0,359.0,2735,2
3187,14019.0,1037,46.0,138.0,1421,1
3188,13890.0,831,1.0,358.0,1883,2
3189,15115.0,157,18.0,18.0,340,3
3190,14400.0,454,149.0,149.0,574,1
3191,15863.0,19,25.0,192.0,68,1
3192,15527.0,992,18.0,354.0,2429,2
3193,16592.0,2927,4.0,287.0,4113,2
3194,15622.0,1674,43.0,282.0,3709,2
3195,16236.0,184,78.0,78.0,432,3
3196,12406.0,1818,22.0,183.0,3415,1
3197,17397.0,254,22.0,22.0,696,3
3198,18112.0,255,12.0,166.0,352,1
3199,12365.0,174,291.0,291.0,641,0
3200,15113.0,2386,9.0,54.0,3609,3
3201,12398.0,1394,45.0,45.0,1635,3
3202,13571.0,1759,12.0,253.0,2092,2
3203,12413.0,286,66.0,337.0,758,2
3204,15063.0,56,213.0,213.0,370,0
3205,15712.0,486,9.0,287.0,1072,2
3206,13376.0,493,99.0,234.0,1019,1
3207,17749.0,320,178.0,256.0,674,0
3208,14276.0,744,98.0,289.0,1119,2
3209,16283.0,1236,5.0,208.0,1570,1
3210,14882.0,158,26.0,33.0,589,3
3211,17656.0,1399,73.0,128.0,1674,1
3212,13212.0,310,19.0,61.0,788,3
3213,17453.0,219,17.0,64.0,486,3
3214,15122.0,800,114.0,297.0,1633,2
3215,12498.0,159,21.0,57.0,403,3
3216,17924.0,1160,11.0,373.0,2962,2
3217,12347.0,2458,2.0,367.0,4309,2
3218,17254.0,252,4.0,15.0,272,3
3219,13951.0,459,176.0,294.0,674,0
3220,12581.0,161,39.0,39.0,197,3
3221,13077.0,863,1.0,366.0,729,2
3222,18024.0,184,152.0,152.0,389,1
3223,13456.0,765,17.0,207.0,1766,1
3224,12829.0,376,336.0,360.0,293,0
3225,16877.0,463,12.0,208.0,853,1
3226,16916.0,440,23.0,372.0,576,2
3227,14538.0,155,64.0,256.0,388,1
3228,13695.0,1603,31.0,259.0,2504,2
3229,12759.0,902,52.0,275.0,1531,2
3230,15750.0,1786,2.0,366.0,2465,2
3231,17387.0,542,19.0,33.0,784,3
3232,13052.0,222,212.0,212.0,348,0
3233,12355.0,240,214.0,214.0,459,0
3234,14702.0,1454,1.0,365.0,3292,2
3235,13355.0,314,122.0,122.0,674,1
3236,17463.0,1095,16.0,313.0,1896,2
3237,15592.0,354,46.0,46.0,388,3
3238,13603.0,164,26.0,26.0,164,3
3239,16319.0,72,217.0,217.0,404,0
3240,16496.0,1111,8.0,316.0,1599,2
3241,15465.0,1257,19.0,369.0,7354,2
3242,14967.0,140,49.0,49.0,463,3
3243,17288.0,1203,9.0,358.0,1419,2
3244,16226.0,192,203.0,235.0,255,0
3245,13727.0,162,28.0,33.0,333,3
3246,15625.0,1188,103.0,235.0,1534,1
3247,14632.0,96,262.0,262.0,114,0
3248,12881.0,21,275.0,275.0,298,0
3249,16122.0,1128,73.0,366.0,684,2
3250,14589.0,5,371.0,371.0,39,0
3251,14156.0,57885,9.0,371.0,117379,2
3252,14034.0,423,22.0,157.0,651,1
3253,16485.0,235,77.0,77.0,363,3
3254,14146.0,2437,8.0,357.0,4190,2
3255,16027.0,1147,91.0,302.0,934,2
3256,14090.0,72,324.0,324.0,76,0
3257,14507.0,600,23.0,276.0,1383,2
3258,13368.0,327,256.0,337.0,623,0
3259,12545.0,523,75.0,259.0,1000,1
3260,17220.0,1905,24.0,364.0,3198,2
3261,17454.0,243,192.0,359.0,517,0
3262,17338.0,3128,17.0,361.0,6643,2
3263,13481.0,1142,45.0,256.0,1804,2
3264,16120.0,878,59.0,59.0,1309,3
3265,15232.0,686,113.0,140.0,612,1
3266,15255.0,489,66.0,66.0,890,3
3267,13700.0,2304,26.0,327.0,2265,2
3268,15678.0,184,52.0,52.0,352,3
3269,14395.0,1693,2.0,372.0,3507,2
3270,14624.0,162,57.0,59.0,225,3
3271,12436.0,211,99.0,99.0,509,3
3272,12582.0,300,238.0,288.0,511,0
3273,12658.0,320,18.0,18.0,686,3
3274,14697.0,181,218.0,218.0,188,0
3275,14021.0,192,155.0,256.0,631,1
3276,16681.0,1407,72.0,253.0,1770,1
3277,14682.0,80,187.0,201.0,52,1
3278,14799.0,146,51.0,51.0,157,3
3279,15998.0,2041,36.0,362.0,3089,2
3280,17405.0,726,1.0,150.0,1031,3
3281,15306.0,810,64.0,148.0,1174,1
3282,16248.0,78,61.0,61.0,152,3
3283,17428.0,9474,0.0,368.0,17256,2
3284,17728.0,1469,3.0,86.0,2876,3
3285,16261.0,306,17.0,246.0,746,2
3286,15870.0,335,32.0,32.0,354,3
3287,12758.0,2135,116.0,276.0,2791,1
3288,14005.0,2478,9.0,215.0,2874,1
3289,13313.0,851,22.0,339.0,1555,2
3290,14701.0,932,10.0,316.0,2549,2
3291,14368.0,36,319.0,319.0,155,0
3292,17416.0,4302,29.0,281.0,6893,2
3293,13950.0,323,11.0,246.0,745,2
3294,16018.0,190,39.0,180.0,408,1
3295,13027.0,17280,113.0,354.0,6912,2
3296,14295.0,84,40.0,40.0,166,3
3297,15432.0,65,23.0,23.0,171,3
3298,13860.0,591,1.0,86.0,1245,3
3299,12532.0,153,30.0,30.0,349,3
3300,16433.0,106,28.0,28.0,184,3
3301,14988.0,141,211.0,211.0,334,0
3302,15033.0,1695,4.0,329.0,2586,2
3303,16835.0,61,128.0,373.0,180,2
3304,17700.0,1266,16.0,281.0,2534,2
3305,17912.0,185,310.0,364.0,311,0
3306,15537.0,29,163.0,163.0,110,1
3307,16682.0,1040,4.0,187.0,1027,1
3308,15241.0,1818,66.0,283.0,1756,2
3309,12854.0,627,78.0,318.0,1324,2
3310,14937.0,484,56.0,130.0,1621,1
3311,12877.0,1178,3.0,358.0,1535,2
3312,12924.0,481,88.0,327.0,933,2
3313,14442.0,482,204.0,316.0,1589,0
3314,14154.0,465,239.0,239.0,1345,0
3315,18067.0,189,40.0,40.0,396,3
3316,15589.0,243,255.0,310.0,478,0
3317,18210.0,1398,1.0,267.0,2621,2
3318,12564.0,133,261.0,261.0,456,0
3319,17542.0,134,269.0,269.0,170,0
3320,16495.0,337,3.0,276.0,684,2
3321,13635.0,677,67.0,67.0,1071,3
3322,13833.0,118,159.0,159.0,384,1
3323,18151.0,355,134.0,289.0,653,1
3324,13479.0,134,200.0,234.0,300,0
3325,13066.0,322,24.0,32.0,470,3
3326,12872.0,319,326.0,365.0,599,0
3327,17044.0,504,25.0,25.0,948,3
3328,17942.0,38,7.0,7.0,77,3
3329,16778.0,194,74.0,274.0,245,2
3330,15747.0,480,12.0,172.0,974,1
3331,15494.0,1148,21.0,121.0,1299,3
3332,15174.0,145,322.0,322.0,135,0
3333,14778.0,306,127.0,308.0,730,2
3334,12560.0,1110,5.0,143.0,2134,3
3335,14462.0,964,66.0,339.0,2004,2
3336,13395.0,336,185.0,185.0,307,1
3337,12431.0,2906,35.0,373.0,6487,2
3338,15042.0,30,199.0,199.0,135,1
3339,12976.0,561,211.0,211.0,738,0
3340,17516.0,416,15.0,285.0,768,2
3341,17370.0,540,72.0,169.0,446,1
3342,13895.0,1365,28.0,164.0,2593,1
3343,16696.0,146,135.0,248.0,657,1
3344,17894.0,405,71.0,366.0,1119,2
3345,14293.0,709,3.0,368.0,1046,2
3346,17223.0,112,310.0,368.0,426,0
3347,18272.0,2050,2.0,246.0,3078,2
3348,14916.0,1136,70.0,324.0,1268,2
3349,15920.0,99,154.0,154.0,167,1
3350,17545.0,341,43.0,43.0,645,3
3351,12847.0,909,22.0,22.0,871,3
3352,13170.0,147,26.0,26.0,116,3
3353,18146.0,153,140.0,220.0,160,1
3354,16023.0,358,46.0,266.0,719,2
3355,17525.0,82,359.0,359.0,422,0
3356,14383.0,817,38.0,163.0,1247,1
3357,16591.0,41,68.0,68.0,213,3
3358,18177.0,710,31.0,255.0,1341,2
3359,17498.0,394,75.0,75.0,272,3
3360,14527.0,2089,2.0,369.0,8508,2
3361,12479.0,385,11.0,11.0,527,3
3362,18213.0,232,236.0,236.0,232,0
3363,14523.0,251,108.0,108.0,241,1
3364,12713.0,508,0.0,0.0,848,3
3365,17043.0,998,32.0,266.0,1735,2
3366,14432.0,2070,9.0,89.0,2255,3
3367,17002.0,679,85.0,290.0,1493,2
3368,17639.0,49,276.0,276.0,108,0
3369,14691.0,707,30.0,212.0,2114,1
3370,14071.0,995,3.0,264.0,1438,2
3371,17666.0,596,3.0,65.0,728,3
3372,15553.0,451,60.0,60.0,437,3
3373,12716.0,708,3.0,133.0,1053,3
3374,15238.0,692,29.0,184.0,1071,1
3375,14719.0,1032,1.0,249.0,1602,2
3376,17899.0,171,159.0,159.0,155,1
3377,16586.0,95,248.0,248.0,463,0
3378,18123.0,594,24.0,31.0,589,3
3379,17585.0,1671,109.0,338.0,1133,2
3380,13703.0,10,318.0,318.0,99,0
3381,13892.0,983,26.0,246.0,632,2
3382,13065.0,74,373.0,373.0,205,0
3383,15096.0,120,42.0,42.0,219,3
3384,16378.0,267,247.0,310.0,362,0
3385,14760.0,40,297.0,297.0,89,0
3386,13109.0,520,59.0,157.0,786,1
3387,12585.0,1279,234.0,351.0,2040,0
3388,13911.0,2731,57.0,308.0,2580,2
3389,16029.0,40208,38.0,373.0,81024,2
3390,16813.0,1525,8.0,204.0,1692,1
3391,13314.0,560,1.0,73.0,775,3
3392,13000.0,379,106.0,364.0,534,2
3393,16454.0,3,44.0,64.0,6,3
3394,13969.0,4542,7.0,365.0,9053,2
3395,17578.0,138,218.0,218.0,143,0
3396,17458.0,170,15.0,15.0,316,3
3397,15230.0,351,239.0,240.0,429,0
3398,13812.0,333,42.0,105.0,538,3
3399,18246.0,166,23.0,233.0,596,1
3400,13523.0,1752,33.0,366.0,3964,2
3401,13210.0,316,93.0,93.0,353,3
3402,13225.0,3416,3.0,361.0,6463,2
3403,15165.0,160,373.0,373.0,487,0
3404,12626.0,3453,23.0,326.0,6620,2
3405,12985.0,1533,0.0,28.0,1239,3
3406,12740.0,342,63.0,63.0,427,3
3407,18125.0,804,29.0,316.0,1142,2
3408,14598.0,189,44.0,44.0,221,3
3409,16324.0,282,128.0,177.0,428,1
3410,14201.0,590,60.0,359.0,747,2
3411,18135.0,349,29.0,190.0,681,1
3412,12652.0,505,331.0,331.0,919,0
3413,13761.0,642,50.0,179.0,1070,1
3414,17999.0,221,37.0,366.0,382,2
3415,15773.0,311,5.0,5.0,635,3
3416,13138.0,473,22.0,372.0,962,2
3417,13706.0,189,302.0,302.0,330,0
3418,16834.0,358,227.0,227.0,413,0
3419,12548.0,49,166.0,166.0,95,1
3420,12609.0,648,78.0,318.0,1126,2
3421,16221.0,717,36.0,367.0,864,2
3422,14351.0,12,164.0,164.0,51,1
3423,12604.0,201,79.0,261.0,254,1
3424,17495.0,229,7.0,38.0,497,3
3425,14904.0,1985,2.0,25.0,1025,3
3426,17291.0,72,308.0,308.0,550,0
3427,16150.0,1047,42.0,372.0,2053,2
3428,16145.0,3123,8.0,359.0,3799,2
3429,16519.0,54,25.0,365.0,215,2
3430,13273.0,153,113.0,113.0,138,1
3431,12536.0,2803,43.0,59.0,12601,3
3432,14972.0,28,128.0,128.0,114,1
3433,15021.0,847,8.0,366.0,1914,2
3434,15619.0,136,10.0,10.0,336,3
3435,16479.0,102,10.0,10.0,300,3
3436,17191.0,1167,28.0,368.0,2095,2
3437,14844.0,1833,63.0,241.0,3189,1
3438,18071.0,260,257.0,365.0,453,0
3439,14860.0,232,19.0,19.0,170,3
3440,16411.0,132,19.0,369.0,214,2
3441,17096.0,339,15.0,261.0,1022,2
3442,15163.0,186,18.0,192.0,304,1
3443,14625.0,335,196.0,361.0,899,0
3444,14920.0,509,212.0,212.0,977,0
3445,13986.0,430,17.0,17.0,320,3
3446,13187.0,95,337.0,337.0,236,0
3447,15573.0,363,31.0,85.0,607,3
3448,14842.0,1166,43.0,308.0,2824,2
3449,14640.0,886,24.0,227.0,2125,1
3450,15061.0,28920,3.0,372.0,54534,2
3451,15734.0,346,114.0,200.0,1339,1
3452,13441.0,204,91.0,91.0,296,3
3453,13130.0,32,94.0,94.0,64,3
3454,16551.0,970,95.0,336.0,922,2
3455,16020.0,487,16.0,65.0,851,3
3456,13758.0,1844,11.0,373.0,3190,2
3457,18265.0,311,72.0,158.0,801,1
3458,15048.0,195,65.0,368.0,384,2
3459,17499.0,711,289.0,289.0,622,0
3460,14513.0,361,100.0,288.0,455,2
3461,14327.0,139,163.0,163.0,311,1
3462,15299.0,2948,67.0,372.0,4507,2
3463,17496.0,79,358.0,358.0,271,0
3464,17018.0,176,40.0,325.0,920,2
3465,17293.0,1140,8.0,361.0,1875,2
3466,13474.0,132,236.0,236.0,229,0
3467,14902.0,218,25.0,25.0,332,3
3468,16208.0,333,44.0,289.0,664,2
3469,13763.0,728,63.0,63.0,1714,3
3470,17946.0,75,233.0,259.0,149,0
3471,18119.0,125,367.0,367.0,181,0
3472,13632.0,1037,24.0,243.0,2121,1
3473,15722.0,1026,35.0,290.0,2222,2
3474,17063.0,770,21.0,289.0,1461,2
3475,16206.0,272,54.0,327.0,537,2
3476,18009.0,126,235.0,235.0,257,0
3477,17524.0,90,361.0,361.0,145,0
3478,15518.0,1273,64.0,332.0,1942,2
3479,13235.0,441,212.0,212.0,1031,0
3480,13933.0,205,109.0,148.0,608,1
3481,14776.0,3134,51.0,312.0,2538,2
3482,13922.0,93,351.0,351.0,172,0
3483,14948.0,673,23.0,219.0,1101,1
3484,14894.0,265,85.0,85.0,655,3
3485,14419.0,487,10.0,364.0,1058,2
3486,17440.0,246,156.0,247.0,186,1
3487,15965.0,453,17.0,367.0,845,2
3488,18194.0,632,82.0,82.0,973,3
3489,16756.0,106,214.0,214.0,239,0
3490,17703.0,590,35.0,138.0,798,1
3491,15973.0,106,366.0,366.0,307,0
3492,12381.0,808,4.0,119.0,1845,3
3493,12557.0,4384,16.0,371.0,11990,2
3494,18228.0,238,56.0,79.0,779,3
3495,15533.0,289,19.0,89.0,807,3
3496,12562.0,1779,8.0,198.0,3781,1
3497,13976.0,154,206.0,206.0,357,0
3498,13926.0,104,23.0,23.0,223,3
3499,15049.0,63,273.0,273.0,121,0
3500,17372.0,749,40.0,362.0,1342,2
3501,15724.0,73,201.0,284.0,218,0
3502,12449.0,1553,22.0,187.0,4067,1
3503,17091.0,1746,2.0,367.0,3827,2
3504,14441.0,446,0.0,255.0,1712,2
3505,17282.0,1877,130.0,299.0,1703,2
3506,13662.0,543,85.0,259.0,897,1
3507,13946.0,443,79.0,267.0,561,2
3508,15598.0,160,53.0,53.0,240,3
3509,15054.0,198,12.0,40.0,302,3
3510,17556.0,101,205.0,205.0,157,1
3511,15041.0,104,170.0,170.0,180,1
3512,13262.0,125,263.0,263.0,200,0
3513,17070.0,133,114.0,114.0,312,1
3514,14514.0,589,61.0,331.0,1055,2
3515,14053.0,215,124.0,159.0,260,1
3516,17507.0,359,261.0,309.0,605,0
3517,15406.0,254,31.0,301.0,510,2
3518,16432.0,276,64.0,64.0,287,3
3519,12939.0,4876,64.0,334.0,11581,2
3520,12457.0,843,66.0,239.0,2363,1
3521,12729.0,233,113.0,113.0,453,1
3522,15083.0,38,256.0,256.0,88,0
3523,17555.0,349,19.0,334.0,483,2
3524,12393.0,816,72.0,332.0,1582,2
3525,14224.0,514,110.0,320.0,1050,2
3526,13602.0,267,64.0,64.0,428,3
3527,16073.0,48,297.0,297.0,122,0
3528,16271.0,1038,2.0,358.0,1429,2
3529,13496.0,341,10.0,359.0,653,2
3530,18048.0,127,203.0,203.0,172,1
3531,16309.0,467,106.0,240.0,706,1
3532,13126.0,2143,4.0,366.0,2099,2
3533,13806.0,56,63.0,63.0,256,3
3534,14497.0,235,309.0,309.0,475,0
3535,18241.0,1051,9.0,217.0,2073,1
3536,16882.0,424,66.0,317.0,705,2
3537,12933.0,499,24.0,283.0,607,2
3538,15497.0,624,17.0,319.0,1262,2
3539,16134.0,371,21.0,359.0,618,2
3540,13949.0,2474,2.0,94.0,2427,3
3541,15852.0,48,186.0,197.0,160,1
3542,14498.0,1098,42.0,361.0,1957,2
3543,17080.0,166,22.0,269.0,287,2
3544,16008.0,323,23.0,204.0,478,1
3545,18198.0,4074,4.0,336.0,5425,2
3546,15018.0,189,38.0,367.0,496,2
3547,13419.0,275,63.0,63.0,221,3
3548,16518.0,327,61.0,284.0,484,2
3549,15343.0,84,87.0,87.0,364,3
3550,14488.0,799,67.0,67.0,1064,3
3551,15039.0,9209,9.0,368.0,19914,2
3552,13925.0,331,92.0,134.0,678,1
3553,13518.0,392,85.0,85.0,659,3
3554,17042.0,994,2.0,247.0,1044,2
3555,13919.0,474,59.0,121.0,384,3
3556,13045.0,221,99.0,99.0,305,3
3557,15695.0,212,266.0,266.0,409,0
3558,17701.0,109,252.0,252.0,417,0
3559,16086.0,511,59.0,367.0,1121,2
3560,13453.0,134,165.0,289.0,356,0
3561,17337.0,1269,151.0,310.0,2027,2
3562,12718.0,203,71.0,71.0,238,3
3563,12610.0,1049,22.0,126.0,2099,3
3564,15478.0,585,40.0,56.0,1441,3
3565,12965.0,283,89.0,89.0,771,3
3566,12883.0,196,24.0,89.0,703,3
3567,14124.0,1618,84.0,84.0,419,3
3568,13710.0,176,31.0,31.0,180,3
3569,16769.0,83,260.0,260.0,380,0
3570,15691.0,72,252.0,252.0,136,0
3571,15555.0,4439,12.0,369.0,4805,2
3572,14436.0,129,98.0,98.0,89,3
3573,17051.0,184,194.0,194.0,247,1
3574,14620.0,214,205.0,283.0,412,0
3575,17562.0,817,14.0,173.0,1122,1
3576,15609.0,148,184.0,184.0,298,1
3577,14828.0,2172,196.0,336.0,2139,0
3578,18161.0,812,15.0,319.0,1618,2
3579,13548.0,441,96.0,243.0,682,1
3580,16961.0,125,116.0,116.0,234,1
3581,16633.0,1138,17.0,234.0,2883,1
3582,16809.0,652,23.0,262.0,914,2
3583,16338.0,94,157.0,157.0,214,1
3584,14023.0,345,7.0,250.0,584,2
3585,14238.0,111,326.0,326.0,146,0
3586,16836.0,165,39.0,116.0,251,3
3587,14140.0,811,3.0,31.0,935,3
3588,16348.0,819,32.0,240.0,1469,1
3589,17486.0,191,261.0,261.0,396,0
3590,13072.0,69,266.0,266.0,177,0
3591,13452.0,2,259.0,270.0,590,0
3592,16743.0,2047,29.0,358.0,2238,2
3593,16444.0,407,46.0,264.0,654,2
3594,15206.0,162,10.0,275.0,420,2
3595,16212.0,244,19.0,283.0,690,2
3596,15089.0,1359,10.0,128.0,2420,3
3597,15604.0,159,52.0,52.0,216,3
3598,17874.0,221,185.0,255.0,683,0
3599,13655.0,605,114.0,241.0,932,1
3600,16168.0,1892,10.0,369.0,3787,2
3601,16511.0,417,21.0,266.0,950,2
3602,15799.0,955,75.0,334.0,884,2
3603,14788.0,421,7.0,26.0,679,3
3604,17714.0,92,320.0,320.0,153,0
3605,13142.0,258,19.0,19.0,307,3
3606,15393.0,150,16.0,281.0,231,2
3607,18086.0,106,274.0,274.0,101,0
3608,15099.0,343,84.0,84.0,410,3
3609,12724.0,445,5.0,332.0,1031,2
3610,12415.0,77374,24.0,337.0,124914,2
3611,14704.0,1082,11.0,180.0,1546,1
3612,14176.0,209,297.0,367.0,576,0
3613,17263.0,36,208.0,208.0,63,0
3614,14689.0,76,208.0,208.0,112,0
3615,13121.0,252,269.0,269.0,283,0
3616,16554.0,402,42.0,331.0,837,2
3617,17554.0,1763,1.0,148.0,1952,3
3618,16898.0,419,26.0,368.0,508,2
3619,15957.0,211,31.0,31.0,428,3
3620,14908.0,132,74.0,74.0,277,3
3621,16956.0,114,17.0,17.0,308,3
3622,17854.0,84,185.0,227.0,311,1
3623,12572.0,452,8.0,51.0,1020,3
3624,13527.0,1692,33.0,326.0,2287,2
3625,16119.0,240,8.0,72.0,423,3
3626,13038.0,360,80.0,290.0,908,2
3627,16463.0,1163,21.0,204.0,1422,1
3628,16700.0,4024,8.0,366.0,5076,2
3629,14291.0,2749,1.0,275.0,3883,2
3630,14085.0,3184,2.0,368.0,4448,2
3631,14152.0,711,75.0,234.0,621,1
3632,14047.0,381,8.0,372.0,1308,2
3633,17860.0,104,368.0,368.0,252,0
3634,17512.0,2753,28.0,301.0,2924,2
3635,14101.0,6942,73.0,326.0,5976,2
3636,14517.0,91,33.0,141.0,330,1
3637,17204.0,646,175.0,263.0,1564,0
3638,15729.0,28,212.0,212.0,85,0
3639,14870.0,119,261.0,261.0,327,0
3640,16953.0,10,30.0,30.0,20,3
3641,14073.0,130,32.0,32.0,151,3
3642,16393.0,1576,2.0,369.0,3046,2
3643,14712.0,315,29.0,112.0,917,3
3644,14506.0,730,17.0,369.0,2012,2
3645,12493.0,207,165.0,197.0,433,1
3646,17977.0,342,29.0,29.0,288,3
3647,14501.0,161,183.0,319.0,251,0
3648,17506.0,139,75.0,75.0,302,3
3649,15578.0,52,162.0,162.0,127,1
3650,16182.0,3791,72.0,294.0,6617,2
3651,14349.0,86,10.0,10.0,133,3
3652,16983.0,1379,12.0,369.0,1931,2
3653,14500.0,117,88.0,189.0,356,1
3654,17346.0,1657,3.0,373.0,2676,2
3655,12793.0,295,334.0,371.0,545,0
3656,15955.0,2135,24.0,372.0,4416,2
3657,12454.0,1006,56.0,56.0,3528,3
3658,13856.0,494,168.0,203.0,388,1
3659,16614.0,223,182.0,182.0,506,1
3660,18176.0,283,358.0,358.0,476,0
3661,15297.0,292,10.0,63.0,641,3
3662,15000.0,218,47.0,47.0,490,3
3663,13328.0,680,316.0,316.0,1308,0
3664,12744.0,5241,51.0,318.0,21279,2
3665,13246.0,1602,18.0,330.0,1987,2
3666,15073.0,491,9.0,186.0,1043,1
3667,13309.0,1544,7.0,308.0,1456,2
3668,14825.0,991,3.0,368.0,2226,2
3669,16025.0,338,29.0,29.0,439,3
3670,14301.0,606,117.0,117.0,640,1
3671,14138.0,610,1.0,63.0,982,3
3672,14747.0,84,249.0,249.0,328,0
3673,12665.0,37,324.0,324.0,63,0
3674,17388.0,1068,77.0,287.0,1259,2
3675,16506.0,42,19.0,40.0,90,3
3676,17572.0,95,71.0,373.0,226,2
3677,16555.0,175,35.0,109.0,285,3
3678,13495.0,829,7.0,368.0,2044,2
3679,17594.0,550,85.0,254.0,993,1
3680,12647.0,1431,22.0,369.0,3722,2
3681,14128.0,564,60.0,255.0,637,1
3682,16595.0,335,61.0,61.0,360,3
3683,14923.0,418,50.0,50.0,749,3
3684,17966.0,2571,37.0,261.0,1098,2
3685,13868.0,1964,7.0,38.0,3192,3
3686,17779.0,397,21.0,143.0,658,1
3687,16531.0,915,22.0,360.0,1244,2
3688,13712.0,352,246.0,246.0,228,0
3689,13828.0,311,22.0,22.0,209,3
3690,18032.0,42,334.0,334.0,73,0
3691,16735.0,1573,78.0,334.0,2300,2
3692,16104.0,123,61.0,61.0,302,3
3693,16777.0,64,80.0,257.0,226,1
3694,13101.0,113,234.0,234.0,101,0
3695,13127.0,127,77.0,77.0,259,3
3696,12822.0,550,70.0,87.0,948,3
3697,15024.0,920,9.0,367.0,1661,2
3698,13590.0,1848,11.0,303.0,1981,2
3699,16665.0,59,362.0,362.0,135,0
3700,14591.0,1297,15.0,213.0,1447,1
3701,13584.0,37,306.0,306.0,142,0
3702,14600.0,125,305.0,305.0,393,0
3703,13726.0,1054,38.0,100.0,1079,3
3704,13569.0,164,17.0,367.0,373,2
3705,17205.0,884,53.0,53.0,384,3
3706,12945.0,165,288.0,288.0,462,0
3707,16330.0,147,17.0,112.0,251,3
3708,12719.0,374,5.0,65.0,644,3
3709,12676.0,670,24.0,311.0,1331,2
3710,16779.0,5325,2.0,366.0,10629,2
3711,14739.0,3820,4.0,367.0,3902,2
3712,15159.0,11441,1.0,361.0,18641,2
3713,14593.0,332,21.0,198.0,617,1
3714,16947.0,312,235.0,235.0,406,0
3715,16563.0,486,53.0,53.0,1077,3
3716,13369.0,149,365.0,365.0,308,0
3717,17777.0,507,24.0,100.0,665,3
3718,15123.0,1195,7.0,206.0,2199,1
3719,17357.0,153,24.0,24.0,388,3
3720,18170.0,409,33.0,217.0,980,1
3721,17515.0,243,31.0,318.0,639,2
3722,14218.0,160,42.0,42.0,169,3
3723,13168.0,682,36.0,318.0,1319,2
3724,16358.0,1302,1.0,184.0,2027,1
3725,14470.0,193,11.0,287.0,461,2
3726,15156.0,597,1.0,33.0,961,3
3727,12471.0,8212,2.0,364.0,19824,2
3728,14867.0,328,185.0,336.0,710,0
3729,15626.0,766,74.0,329.0,675,2
3730,16565.0,46,364.0,364.0,173,0
3731,18013.0,285,155.0,155.0,187,1
3732,17402.0,701,4.0,369.0,2633,2
3733,14107.0,1793,51.0,364.0,2703,2
3734,18165.0,254,177.0,177.0,302,1
3735,13638.0,93,15.0,15.0,122,3
3736,15193.0,144,60.0,60.0,499,3
3737,15227.0,750,36.0,317.0,1219,2
3738,17824.0,408,51.0,51.0,298,3
